chiplet_chiplet_1_chiplet,47.26719066551112,63.48485095216895,15.556045091333667,5.51302257820472,0.4141325001363907,0.7994314927880752,1.525624145302623,1.6331960269530155,0.8549082214942263,0.2036901371316853,0.4736436020109955,1.9268206344046066,0.11100403350386288,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.9923993108489408,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.5242906906272392,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,47.43909106966164,73.29935695456398,50.08282178897523,10.358612748354904,3.5205660489048087,2.123680255219804,1.7669010537183072,4.291748218128958,2.520195047094821,2.0999793171944003,1.1353096556562692,2.4209904648869647,0.6120501966899787,0.6430165480668435,0.011349624285714285,1.2332264195757854,1.0305066897518842,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.4600185514370012,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,47.43909106966164,73.29935695456398,50.08282178897523,10.32355466782598,3.44550068749526,0.7587291853987597,1.15272771384746,3.5251402396305607,0.7804460320900151,0.8994833663468349,1.2783818182409716,2.388524650540662,0.24778100820838073,0.3811202183167965,0.011349624285714285,1.2332264195759741,1.0305066897516952,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.4600185514370012,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,47.43909106966164,73.29935695456396,50.082821788975664,13.186840941027276,5.819926831043308,3.5318653046733415,3.531860452551231,5.772927328644439,3.531893467888098,3.581342218511848,4.133446608886441,4.844361442750509,0.7780019603910927,1.4130204858047153,0.011349624285714285,1.2332264195750304,1.030506689752738,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.4600185514370012,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,57.6369748214153,98.74777586864711,60.66683899088711,9.813230333089601,3.5320566512857137,3.5320566512857137,2.037317456777112,3.0183192977151885,5.250988613994472,4.325760032210916,2.598208044366115,2.744430912963898,4.53317628111985,2.118030055701029,3.897397258382456,3.9809199521608183,2.443648749878969,2.1461081531447985,2.036524033874991,1.0641106702195322,0.9499349176001123,3.1170160506494513,0.1101235858031011,0.05378240015940247,0.05962938626271994,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,2.2742850498014815,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,2.2742850498014815,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.7682151463856113,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,57.63697482141939,98.74777586864847,60.66683899089092,10.356018039384592,3.7944956595884207,2.9415448626055545,4.0055909437557915,3.9589164711581137,6.327269228376518,4.294061869236754,4.313493653761472,4.332182561168439,4.087646305542612,2.513131851397225,3.666952485440071,3.150114663094345,3.722629684491502,3.3799949928995305,2.9194305495491157,1.578141330061946,1.7620645545700298,3.952670935952108,0.1755306071544273,0.11247093057129372,0.1285064987109662,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,2.2742850498014815,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,2.2742850498014815,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.7682151463856113,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,15.509991794998006,8.737803054322162,11.382509815319112,11.408665478992507,1.494287313253853,8.43559495329784,6.465495892181079,6.465495892181079,6.347962227766285,5.844894935004161,7.220051627635844,6.184379802216601,6.295704805779484,5.775128782648375,5.775128782648375,8.561708272409817,6.381302767017695,6.381302767017695,6.776651934201388,6.776651934201388,7.1268029936986945,7.101439798671097,6.882616446946646,7.130811520493041,7.130811520493041,8.449249996760308,6.637336938385598,6.658309893247603,7.186077083179962,6.612069429015251,6.584968814911095,6.4806519647179694,6.271180938588605,4.659844754319732,4.899111448310064,5.518586935920255,5.769435983025621,5.885522347214493,5.431213334306643,6.9910367452689846,6.77906297307641,4.447357822873664,0.9122182797080229,0.8780926036950125,0.8780926036950125,0.8780926036950125,1.85046098269206,1.6665746528284353,1.5121983707484357,1.5121983707484357,2.656971577264342,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.5121983707484357,1.3255827842780756,1.3028355771786,1.319130173507726,2.1490817559190467,2.1490817559190467,2.1490817559190467,2.1490817559190467,2.1490817559190467,4.1266157527303085,4.022866132779548,4.022866132779548,4.022866132779548,4.022866132779548,9.543990746558757,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,8.369339815281863,7.476776287752811,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.13332531537693743,1.0341471397103972,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,15.509991794998006,8.737803054322162,12.116247306878487,12.422748110209337,7.418883605741701,9.460030978881303,7.731033334445743,7.731033334445743,7.708084384773171,8.338365530429696,8.873963895301745,7.708084384773171,7.708084384773171,7.6371079461074505,7.672764231008087,9.468924887193186,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,7.672764231008087,8.817537437523992,7.735703171966938,7.775128058209953,8.007773636547611,7.034382074173422,6.982309040428585,6.982309040428585,6.9440582450812975,4.586844561357434,6.455267114866957,5.029607338701592,5.029607338701592,4.794114171855287,4.818617513687756,4.818617513687756,1.0655772589021768,1.1061575720955235,1.1061575720955235,1.1061575720955235,1.1061575720955235,1.1269674656909883,1.080794912539749,1.080794912539749,1.080794912539749,2.1624846136026634,1.1438784179927404,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.080794912539749,1.206252515772567,1.1926744613977431,0.8685663490627602,2.0000688667027475,1.9655511337211027,1.9655511337211027,1.9655511337211027,1.9655511337211027,1.9655511337211027,3.7913737635364453,3.7181280203364495,3.7181280203364495,3.7181280203364495,3.7181280203364495,8.433524785586286,8.40587578617634,9.550648992692246,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,8.40587578617634,7.5870451045967515,6.206117041714599,6.206117041714599,6.27480547256406,5.794313235210585,5.794313235210585,5.20117422655772,5.20117422655772,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.1561228308016203,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,15.509991794998006,8.737803054322162,13.706784002973244,12.63677308119187,7.632908576724233,9.541837599239969,7.906499182003691,7.906499182003691,8.031093546881374,8.6613746925379,9.196973057409947,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,9.827254203066472,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,8.031093546881374,9.17586675339794,7.813626263586572,7.753476798282313,8.076074189868244,8.076074189868244,7.587616308175707,7.6743715497384315,7.6743715497384315,7.6743715497384315,7.039493237172854,7.095593961158503,7.095593961158503,7.095593961158503,7.095593961158503,7.095593961158503,7.095593961158503,1.2864442151968427,1.3497258685614524,1.3497258685614524,1.3497258685614524,1.3497258685614524,1.3497258685614524,1.3497258685614524,1.3497258685614524,2.494499075078019,1.3497258685614524,1.3497258685614524,8.75114892241273,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,9.844371292403466,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,8.6995980858869,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,1.1561228308022813,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.011349624285714285,0.0
