chiplet_chiplet_1_chiplet,5.471748940836292,5.071918148214566,2.234352396098045,0.8164086574588799,3.1866458036268224,2.743507383623466,3.643504980374227,2.4001277438849855,6.58557448588859,1.3527491192474357
chiplet_chiplet_2_chiplet,1.2022474284874174,1.7137333668866912,0.1515068772276043,0.9444170960416729,0.8535464235488116,0.7948681343354389,0.990957657216208,0.6978391803306064,1.8300570324889658,0.41749858050233823
chiplet_chiplet_3_chiplet,0.8656972365800757,1.2299547471801922,0.2614578421160971,0.5728542363407618,0.1999904519320847,0.2040880809403671,0.23032791776472603,0.18050351999306083,0.4326227323492674,0.1285881618668594
chiplet_chiplet_4_chiplet,0.4724214052123529,0.7612463677432415,0.7297140891002428,0.9664737161781324,0.20000981156101738,0.20408815710501416,0.2303305784866966,0.18051379932199352,0.4326043346357042,0.12857693922874414
chiplet_chiplet_5_chiplet,0.4204467072745771,0.37031715455372316,0.785300644538776,0.740999308766084,0.38918007608230737,0.3299625033128648,0.40716074078250253,0.33830509256763375,0.6308745396422943,0.1261037939522526
chiplet_chiplet_6_chiplet,4.8633487013961645,5.9194796224937765,0.0699436073121352,4.142950716387206,3.2481030751941518,2.6580781181120354,3.0384569510759287,3.215519267593386,3.3992161039991338,0.016113250422740522
chiplet_chiplet_7_chiplet,0.48317676648958363,0.44770775614097436,0.45013645592390195,0.9283081930180302,0.3055989082557297,0.3232368734446043,0.3617868956821429,0.3552660444502227,0.2180254407066875,0.016429752357445173
chiplet_chiplet_8_chiplet,1.5743273813500243,0.4285371742795218,0.5349679763728388,0.6504883762613112,0.20120519002572815,0.20397392990501415,0.2301922219866966,0.1804079243219936,0.4323654019928472,0.12853400898093076
chiplet_chiplet_9_chiplet,0.3457248359625696,0.42686028049948577,0.23070291144039953,0.2756175598344001,0.2034064181220655,0.2039195357335856,0.23012475162955373,0.1803506030648507,0.4322642439214185,0.12852165591970624
chiplet_chiplet_10_chiplet,0.23589047065860017,0.4221179886391433,0.2845420817009146,0.32456700129236493,0.20528520079562235,0.1990070077193,0.22520356371526803,0.17543986588627947,0.4273106439428471,0.12368027391533305
chiplet_chiplet_11_chiplet,3.1169961982834513,1.2309489844061121,3.8034977798149674,0.06905020515988575,3.1339914497005315,3.585688825339213,2.7043264462117045,4.526099299976355,0.15741711110138645,0.016063708389212825
chiplet_chiplet_12_chiplet,1.0181367629654345,0.09985943323963353,1.6105745424405287,0.15569993135807197,1.1516631917847973,0.9642989147233753,0.7820331895016739,1.2449773124076124,0.0656686057581675,0.021580670612244904
chiplet_chiplet_13_chiplet,1.2780264308605742,1.9813213917840917,0.8699956945760876,0.43415538058394626,0.31182715511442083,0.3288430206842171,0.367197704220381,0.3608436859730812,0.2229912389178009,0.021867756262057836
chiplet_chiplet_14_chiplet,0.4125476362368821,1.129672714266335,0.9222154878372678,0.37381772825198906,0.21255367442391782,0.14878992828016316,0.20021445408919653,0.18071968246677814,0.22334292458896604,0.021911211670657172
