# cycle i_ni i_router o_ni o_router vnet flit
105 3 3 51 21 0 8
105 21 21 46 16 0 8
113 9 9 52 22 0 8
113 22 22 43 13 0 8
113 13 13 54 24 0 8
113 24 24 48 18 0 8
113 18 18 35 5 0 8
113 5 5 53 23 0 8
113 23 23 44 14 0 8
113 14 14 38 8 0 8
113 8 8 50 20 0 8
113 20 20 31 1 0 8
113 1 1 37 7 0 8
113 7 7 41 11 0 8
113 11 11 40 10 0 8
113 10 10 45 15 0 8
113 15 15 47 17 0 8
113 17 17 42 12 0 8
113 12 12 49 19 0 8
113 19 19 57 27 0 8
113 27 27 30 0 0 8
113 0 0 32 2 0 8
113 2 2 56 26 0 8
113 26 26 55 25 0 8
113 25 25 34 4 0 8
113 4 4 36 6 0 8
113 6 6 33 3 0 8
113 3 3 51 21 0 8
113 21 21 46 16 0 8
121 9 9 52 22 0 8
121 22 22 43 13 0 8
121 13 13 54 24 0 8
121 24 24 48 18 0 8
121 18 18 35 5 0 8
121 5 5 53 23 0 8
121 23 23 44 14 0 8
121 14 14 38 8 0 8
121 8 8 50 20 0 8
121 20 20 31 1 0 8
121 1 1 37 7 0 8
121 7 7 41 11 0 8
121 11 11 40 10 0 8
121 10 10 45 15 0 8
121 15 15 47 17 0 8
121 17 17 42 12 0 8
121 12 12 49 19 0 8
121 19 19 57 27 0 8
121 27 27 30 0 0 8
121 0 0 32 2 0 8
121 2 2 56 26 0 8
121 26 26 55 25 0 8
121 25 25 34 4 0 8
121 4 4 36 6 0 8
121 6 6 33 3 0 8
121 3 3 51 21 0 8
121 21 21 46 16 0 8
129 9 9 52 22 0 8
129 22 22 43 13 0 8
129 13 13 54 24 0 8
129 24 24 48 18 0 8
129 18 18 35 5 0 8
129 5 5 53 23 0 8
129 23 23 44 14 0 8
129 14 14 38 8 0 8
129 8 8 50 20 0 8
129 20 20 31 1 0 8
129 1 1 37 7 0 8
129 7 7 41 11 0 8
129 11 11 40 10 0 8
129 10 10 45 15 0 8
129 15 15 47 17 0 8
129 17 17 42 12 0 8
129 12 12 49 19 0 8
129 19 19 57 27 0 8
129 27 27 30 0 0 8
129 0 0 32 2 0 8
129 2 2 56 26 0 8
129 26 26 55 25 0 8
129 25 25 34 4 0 8
129 4 4 36 6 0 8
129 6 6 33 3 0 8
129 3 3 51 21 0 8
137 9 9 52 22 0 8
137 22 22 43 13 0 8
137 13 13 54 24 0 8
137 24 24 48 18 0 8
137 18 18 35 5 0 8
137 5 5 53 23 0 8
137 23 23 44 14 0 8
137 14 14 38 8 0 8
137 8 8 50 20 0 8
137 20 20 31 1 0 8
137 1 1 37 7 0 8
137 7 7 41 11 0 8
137 11 11 40 10 0 8
137 10 10 45 15 0 8
137 15 15 47 17 0 8
137 17 17 42 12 0 8
137 12 12 49 19 0 8
137 19 19 57 27 0 8
137 27 27 30 0 0 8
137 0 0 32 2 0 8
137 2 2 56 26 0 8
137 26 26 55 25 0 8
137 25 25 34 4 0 8
137 4 4 36 6 0 8
137 6 6 33 3 0 8
137 3 3 51 21 0 8
145 9 9 52 22 0 8
145 22 22 43 13 0 8
145 13 13 54 24 0 8
145 24 24 48 18 0 8
145 18 18 35 5 0 8
145 5 5 53 23 0 8
145 23 23 44 14 0 8
145 14 14 38 8 0 8
145 8 8 50 20 0 8
145 20 20 31 1 0 8
145 1 1 37 7 0 8
145 7 7 41 11 0 8
145 11 11 40 10 0 8
145 10 10 45 15 0 8
145 15 15 47 17 0 8
145 17 17 42 12 0 8
145 12 12 49 19 0 8
145 19 19 57 27 0 8
145 27 27 30 0 0 8
145 0 0 32 2 0 8
145 2 2 56 26 0 8
145 26 26 55 25 0 8
145 25 25 34 4 0 8
145 4 4 36 6 0 8
145 6 6 33 3 0 8
145 3 3 51 21 0 8
153 9 9 52 22 0 8
153 22 22 43 13 0 8
153 13 13 54 24 0 8
153 24 24 48 18 0 8
153 18 18 35 5 0 8
153 5 5 53 23 0 8
153 23 23 44 14 0 8
153 14 14 38 8 0 8
153 8 8 50 20 0 8
153 20 20 31 1 0 8
153 1 1 37 7 0 8
153 7 7 41 11 0 8
153 11 11 40 10 0 8
153 10 10 45 15 0 8
153 15 15 47 17 0 8
153 17 17 42 12 0 8
153 12 12 49 19 0 8
153 19 19 57 27 0 8
153 27 27 30 0 0 8
153 0 0 32 2 0 8
153 2 2 56 26 0 8
153 26 26 55 25 0 8
153 25 25 34 4 0 8
153 4 4 36 6 0 8
153 6 6 33 3 0 8
153 3 3 51 21 0 8
161 9 9 52 22 0 8
161 22 22 43 13 0 8
161 13 13 54 24 0 8
161 24 24 48 18 0 8
161 18 18 35 5 0 8
161 5 5 53 23 0 8
161 23 23 44 14 0 8
161 14 14 38 8 0 8
161 8 8 50 20 0 8
161 20 20 31 1 0 8
161 1 1 37 7 0 8
161 7 7 41 11 0 8
161 11 11 40 10 0 8
161 10 10 45 15 0 8
161 15 15 47 17 0 8
161 17 17 42 12 0 8
161 12 12 49 19 0 8
161 19 19 57 27 0 8
161 27 27 30 0 0 8
161 0 0 32 2 0 8
161 2 2 56 26 0 8
161 26 26 55 25 0 8
161 25 25 34 4 0 8
161 4 4 36 6 0 8
161 6 6 33 3 0 8
161 3 3 51 21 0 8
169 9 9 52 22 0 8
169 22 22 43 13 0 8
169 13 13 54 24 0 8
169 24 24 48 18 0 8
169 18 18 35 5 0 8
169 5 5 53 23 0 8
169 23 23 44 14 0 8
169 14 14 38 8 0 8
169 8 8 50 20 0 8
