# cycle i_ni i_router o_ni o_router vnet flit
649 7 7 33 15 0 8
649 15 15 34 16 0 8
649 16 16 22 4 0 8
649 4 4 19 1 0 8
649 1 1 29 11 0 8
657 13 13 35 17 0 8
657 17 17 25 7 0 8
657 7 7 33 15 0 8
657 15 15 34 16 0 8
657 16 16 22 4 0 8
657 4 4 19 1 0 8
657 1 1 29 11 0 8
665 13 13 35 17 0 8
665 17 17 25 7 0 8
665 7 7 33 15 0 8
665 15 15 34 16 0 8
665 16 16 22 4 0 8
665 4 4 19 1 0 8
665 1 1 29 11 0 8
673 13 13 35 17 0 8
673 17 17 25 7 0 8
673 7 7 33 15 0 8
673 15 15 34 16 0 8
673 16 16 22 4 0 8
673 4 4 19 1 0 8
673 1 1 29 11 0 8
681 13 13 35 17 0 8
681 17 17 25 7 0 8
681 7 7 33 15 0 8
681 15 15 34 16 0 8
681 16 16 22 4 0 8
681 4 4 19 1 0 8
681 1 1 29 11 0 8
689 13 13 35 17 0 8
689 17 17 25 7 0 8
689 7 7 33 15 0 8
689 15 15 34 16 0 8
689 16 16 22 4 0 8
689 4 4 19 1 0 8
689 1 1 29 11 0 8
697 13 13 35 17 0 8
697 17 17 25 7 0 8
697 7 7 33 15 0 8
697 15 15 34 16 0 8
697 16 16 22 4 0 8
697 4 4 19 1 0 8
697 1 1 29 11 0 8
705 13 13 35 17 0 8
705 17 17 25 7 0 8
705 7 7 33 15 0 8
705 15 15 34 16 0 8
705 16 16 22 4 0 8
705 4 4 19 1 0 8
705 1 1 29 11 0 8
713 13 13 35 17 0 8
713 17 17 25 7 0 8
713 7 7 33 15 0 8
713 15 15 34 16 0 8
713 16 16 22 4 0 8
713 4 4 19 1 0 8
713 1 1 29 11 0 8
721 13 13 35 17 0 8
721 17 17 25 7 0 8
721 7 7 33 15 0 8
721 15 15 34 16 0 8
721 16 16 22 4 0 8
721 4 4 19 1 0 8
721 1 1 29 11 0 8
729 13 13 35 17 0 8
729 17 17 25 7 0 8
729 7 7 33 15 0 8
729 15 15 34 16 0 8
729 16 16 22 4 0 8
729 4 4 19 1 0 8
729 1 1 29 11 0 8
737 13 13 35 17 0 8
737 17 17 25 7 0 8
737 7 7 33 15 0 8
737 15 15 34 16 0 8
737 16 16 22 4 0 8
737 4 4 19 1 0 8
737 1 1 29 11 0 8
745 13 13 35 17 0 8
745 17 17 25 7 0 8
745 7 7 33 15 0 8
745 15 15 34 16 0 8
745 16 16 22 4 0 8
745 4 4 19 1 0 8
745 1 1 29 11 0 8
753 13 13 35 17 0 8
753 17 17 25 7 0 8
753 7 7 33 15 0 8
753 15 15 34 16 0 8
753 16 16 22 4 0 8
753 4 4 19 1 0 8
753 1 1 29 11 0 8
761 13 13 35 17 0 8
761 17 17 25 7 0 8
